title,price,subtitle,city
2-комнатная квартира · 33 м² · 6/6 этаж,22 500 000 〒,"Бостандыкский р-н, Кенесары хана 83/5 — Мкр.Каргалы",Алматы
4-комнатная квартира · 140 м² · 13/14 этаж,110 000 000 〒,"Бостандыкский р-н, Навои 62",Алматы
1-комнатная квартира · 33 м² · 5/9 этаж,19 500 000 〒,"Турксибский р-н, мкр Кайрат, Туркестан — Апорт Вест",Алматы
2-комнатная квартира · 50 м² · 3/10 этаж,62 000 000 〒,"Медеуский р-н, мкр Коктобе, Омаровой 37",Алматы
3-комнатная квартира · 89.4 м²,от 45 817 500 〒,Абая 2а/1,Алматы
3-комнатная квартира · 115.17 м²,от 112 866 600 〒,"Бостандыкский р-н, Лебедева 1/1",Алматы
3-комнатная квартира · 70.5 м² · 3/12 этаж,48 000 000 〒,"Алатауский р-н, мкр Аккент, Шарипа Омарова — Фаризы Онгарсыновой",Алматы
2-комнатная квартира · 52 м² · 1/4 этаж,42 800 000 〒,"Алмалинский р-н, Кабанбай батыра 135",Алматы
2-комнатная квартира · 60.51 м²,42 000 000 〒,"Алатауский р-н, Бауыржана Момышулы 11/14а",Алматы
2-комнатная квартира · 56 м² · 9/9 этаж,35 000 000 〒,"Ауэзовский р-н, мкр Мамыр-4",Алматы
3-комнатная квартира · 108 м² · 12/12 этаж,56 000 000 〒,"Ауэзовский р-н, мкр Жетысу-3, Абая 55",Алматы
3-комнатная квартира · 60 м² · 2/4 этаж,60 000 000 〒,"Алмалинский р-н, Шагабутдинова — Казыбек би",Алматы
1-комнатная квартира · 33.27 м²,от 28 811 820 〒,"Наурызбайский р-н, мкр Акжар, Белжайлау 47а",Алматы
2-комнатная квартира · 70 м² · 8/18 этаж,50 000 000 〒,"Бостандыкский р-н, Навои 208 — Торайгырова",Алматы
2-комнатная квартира · 63.5 м² · 2/5 этаж,49 000 000 〒,"Бостандыкский р-н, Сатпаева — Ул Розыбакиева",Алматы
2-комнатная квартира · 58.1 м² · 8/12 этаж,55 000 000 〒,"Медеуский р-н, Гоголя 20 — Абдуллиных- Каирбекова",Алматы
1-комнатная квартира · 44.5 м² · 6/16 этаж,37 000 000 〒,"Ауэзовский р-н, Утеген батыра 11 — Толе би - Утеген батыра",Алматы
4-комнатная квартира · 154.3 м² · 2/8 этаж,125 000 000 〒,"Бостандыкский р-н, Арайлы 12",Алматы
2-комнатная квартира · 56 м² · 1/7 этаж,29 800 000 〒,"Алатауский р-н, Касыма Шарипова",Алматы
4-комнатная квартира · 82.7 м² · 1/5 этаж,82 000 000 〒,"Алмалинский р-н, Нурмакова 93 — Богенбай батыра",Алматы
3-комнатная квартира · 90 м² · 4/4 этаж,41 600 000 〒,"Алатауский р-н, мкр Зердели, Мкр Зердели (Алгабас-6) 46",Алматы
3-комнатная квартира · 88.1 м² · 5/9 этаж,45 500 000 〒,"Наурызбайский р-н, мкр Шугыла",Алматы
1-комнатная квартира · 39.59 м²,от 15 044 200 〒,жилой массив Жана куат 76,Алматы
2-комнатная квартира · 43.2 м² · 7/12 этаж,35 000 000 〒,"Наурызбайский р-н, Райымбека 351/1",Алматы
2-комнатная квартира · 54.5 м² · 3/12 этаж,34 500 000 〒,"Алатауский р-н, мкр Акбулак, Дарабоз",Алматы
2-комнатная квартира · 54 м² · 14/16 этаж,53 000 000 〒,"Бостандыкский р-н, Утепова 31",Алматы
2-комнатная квартира · 86 м² · 7/16 этаж,59 000 000 〒,"Ауэзовский р-н, Навои 37 — Жандосова",Алматы
2-комнатная квартира · 47.6 м² · 8/13 этаж,42 500 000 〒,Просп. Назарбаева 28а К1,Алматы
3-комнатная квартира · 70 м² · 5/5 этаж,59 900 000 〒,"Бостандыкский р-н, мкр Коктем-1 4 — Шолом-Алейхем  Маркова",Алматы
3-комнатная квартира · 72.2 м² · 5/6 этаж,41 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Жунисова",Алматы
2-комнатная квартира · 46.5 м² · 2/12 этаж,41 000 000 〒,"Алмалинский р-н, Толе би — Толе би- Жарокова",Алматы
2-комнатная квартира · 103.56 м²,от 139 806 000 〒,"Наурызбайский р-н, мкр Рахат, мкр. Рахат, ул. Култобе 1/2",Алматы
3-комнатная квартира · 78.1 м² · 6/6 этаж,42 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Жунисова 2/13 к7 — Апорт Молл, Алтын Орда",Алматы
1-комнатная квартира · 36.6 м² · 4/9 этаж,28 000 000 〒,"Жетысуский р-н, Чаплыгина 1/1 — Гончарова",Алматы
3-комнатная квартира · 64 м² · 3/4 этаж,38 900 000 〒,"Алмалинский р-н, Чайковского 37 — Аэровокзал",Алматы
1-комнатная квартира · 38.8 м² · 1/4 этаж,30 000 000 〒,"Алмалинский р-н, Шевченко 162 — Байзакова",Алматы
3-комнатная квартира · 98 м² · 3/5 этаж,125 000 000 〒,"Медеуский р-н, Бр.Абдуллиных 43 — Чуть выше ул. Гоголя",Алматы
2-комнатная квартира · 55.6 м² · 7/16 этаж,38 000 000 〒,"Бостандыкский р-н, Жандосова 94А",Алматы
2-комнатная квартира · 44 м² · 3/4 этаж,30 000 000 〒,"Ауэзовский р-н, мкр №2 24",Алматы
1-комнатная квартира · 31 м² · 4/5 этаж,32 000 000 〒,"Алмалинский р-н, Жарокова 39 — Жамбыла",Алматы
1-комнатная квартира · 51.33 м²,от 20 044 365 〒,пос. Гульдала,Алматы
2-комнатная квартира · 54 м² · 5/5 этаж,33 000 000 〒,"Алмалинский р-н, мкр Тастак-2, Мкр Тастак — Тлендиева",Алматы
2-комнатная квартира · 43.3 м² · 5/5 этаж,30 500 000 〒,"Ауэзовский р-н, мкр Сайран, Утеген Батыра 90 — Кабдолова",Алматы
2-комнатная квартира · 51.2 м² · 3/12 этаж,40 000 000 〒,"Ауэзовский р-н, Абая 55 — Абая Момышулы",Алматы
4-комнатная квартира · 84.2 м² · 4/5 этаж,50 500 000 〒,"Ауэзовский р-н, мкр Аксай-4",Алматы
2-комнатная квартира · 77.83 м²,от 66 155 500 〒,"Медеуский р-н, мкр Коктобе, Талгата Бигельдинова 138",Алматы
3-комнатная квартира · 85 м²,от 33 000 000 〒,вдоль Капчагайской трассы,Алматы
2-комнатная квартира · 67.59 м²,от 49 340 700 〒,"Алатауский р-н, Ботакоз 2/1",Алматы
1-комнатная квартира · 46.5 м² · 8/9 этаж,27 500 000 〒,"Алатауский р-н, мкр Нуркент 45 — Момышулы-Рыскулова",Алматы
2-комнатная квартира · 57 м² · 4/6 этаж,30 000 000 〒,"Турксибский р-н, мкр Жулдыз-2 10 — Дунентаева",Алматы
2-комнатная квартира · 63.9 м² · 9/9 этаж,40 900 000 〒,"Ауэзовский р-н, мкр Жетысу-2 56",Алматы
3-комнатная квартира · 61.9 м² · 4/4 этаж,34 500 000 〒,"Турксибский р-н, Сейфуллина 104 — Дулатова",Алматы
4-комнатная квартира · 95 м² · 1/9 этаж,88 999 000 〒,"Алмалинский р-н, Байзакова — Хороший торг",Алматы
2-комнатная квартира · 66 м² · 1/9 этаж,38 000 000 〒,"Турксибский р-н, мкр Кайрат, 151/20 — Хмельницкий",Алматы
